ReportNumber,state_name,district,BeginDate,EndDate,Duration,Area,Source,NumberOfFatalities,NumberOfDisplaced,MainCause,Severity,FloodImpactIndex,event_year
93,Bihar,Vaishali,1986-06-15,1986-08-20,67,507167.43901015,News,258,3040000,Monsoonal rain,1,7.5312261660442,1986
93,Chhattisgarh,Balrampur,1986-06-15,1986-08-20,67,507167.43901015,News,258,3040000,Monsoonal rain,1,7.5312261660442,1986
93,Chhattisgarh,Jashpur,1986-06-15,1986-08-20,67,507167.43901015,News,258,3040000,Monsoonal rain,1,7.5312261660442,1986
93,Chhattisgarh,Korea,1986-06-15,1986-08-20,67,507167.43901015,News,258,3040000,Monsoonal rain,1,7.5312261660442,1986
93,Chhattisgarh,Surajpur,1986-06-15,1986-08-20,67,507167.43901015,News,258,3040000,Monsoonal rain,1,7.5312261660442,1986
93,Chhattisgarh,Surguja,1986-06-15,1986-08-20,67,507167.43901015,News,258,3040000,Monsoonal rain,1,7.5312261660442,1986
93,Jharkhand,Bokaro,1986-06-15,1986-08-20,67,507167.43901015,News,258,3040000,Monsoonal rain,1,7.5312261660442,1986
93,Jharkhand,Chatra,1986-06-15,1986-08-20,67,507167.43901015,News,258,3040000,Monsoonal rain,1,7.5312261660442,1986
93,Jharkhand,Deoghar,1986-06-15,1986-08-20,67,507167.43901015,News,258,3040000,Monsoonal rain,1,7.5312261660442,1986
93,Jharkhand,Dhanbad,1986-06-15,1986-08-20,67,507167.43901015,News,258,3040000,Monsoonal rain,1,7.5312261660442,1986
93,Jharkhand,Dumka,1986-06-15,1986-08-20,67,507167.43901015,News,258,3040000,Monsoonal rain,1,7.5312261660442,1986
93,Jharkhand,East Singhbum,1986-06-15,1986-08-20,67,507167.43901015,News,258,3040000,Monsoonal rain,1,7.5312261660442,1986
93,Jharkhand,Garhwa,1986-06-15,1986-08-20,67,507167.43901015,News,258,3040000,Monsoonal rain,1,7.5312261660442,1986
93,Jharkhand,Giridih,1986-06-15,1986-08-20,67,507167.43901015,News,258,3040000,Monsoonal rain,1,7.5312261660442,1986
93,Jharkhand,Godda,1986-06-15,1986-08-20,67,507167.43901015,News,258,3040000,Monsoonal rain,1,7.5312261660442,1986
93,Jharkhand,Gumla,1986-06-15,1986-08-20,67,507167.43901015,News,258,3040000,Monsoonal rain,1,7.5312261660442,1986
93,Jharkhand,Hazaribagh,1986-06-15,1986-08-20,67,507167.43901015,News,258,3040000,Monsoonal rain,1,7.5312261660442,1986
93,Jharkhand,Jamtara,1986-06-15,1986-08-20,67,507167.43901015,News,258,3040000,Monsoonal rain,1,7.5312261660442,1986
93,Jharkhand,Khunti,1986-06-15,1986-08-20,67,507167.43901015,News,258,3040000,Monsoonal rain,1,7.5312261660442,1986
93,Jharkhand,Koderma,1986-06-15,1986-08-20,67,507167.43901015,News,258,3040000,Monsoonal rain,1,7.5312261660442,1986
93,Jharkhand,Latehar,1986-06-15,1986-08-20,67,507167.43901015,News,258,3040000,Monsoonal rain,1,7.5312261660442,1986
93,Jharkhand,Lohardaga,1986-06-15,1986-08-20,67,507167.43901015,News,258,3040000,Monsoonal rain,1,7.5312261660442,1986
93,Jharkhand,Pakur,1986-06-15,1986-08-20,67,507167.43901015,News,258,3040000,Monsoonal rain,1,7.5312261660442,1986
93,Jharkhand,Palamu,1986-06-15,1986-08-20,67,507167.43901015,News,258,3040000,Monsoonal rain,1,7.5312261660442,1986
93,Jharkhand,Ramgarh,1986-06-15,1986-08-20,67,507167.43901015,News,258,3040000,Monsoonal rain,1,7.5312261660442,1986
93,Jharkhand,Ranchi,1986-06-15,1986-08-20,67,507167.43901015,News,258,3040000,Monsoonal rain,1,7.5312261660442,1986
93,Jharkhand,Sahebganj,1986-06-15,1986-08-20,67,507167.43901015,News,258,3040000,Monsoonal rain,1,7.5312261660442,1986
93,Jharkhand,Saraikela Kharsawan,1986-06-15,1986-08-20,67,507167.43901015,News,258,3040000,Monsoonal rain,1,7.5312261660442,1986
93,Jharkhand,Simdega,1986-06-15,1986-08-20,67,507167.43901015,News,258,3040000,Monsoonal rain,1,7.5312261660442,1986
93,Jharkhand,West Singhbhum,1986-06-15,1986-08-20,67,507167.43901015,News,258,3040000,Monsoonal rain,1,7.5312261660442,1986
93,Madhya Pradesh,Anuppur,1986-06-15,1986-08-20,67,507167.43901015,News,258,3040000,Monsoonal rain,1,7.5312261660442,1986
93,Madhya Pradesh,Bhind,1986-06-15,1986-08-20,67,507167.43901015,News,258,3040000,Monsoonal rain,1,7.5312261660442,1986
93,Madhya Pradesh,Chhatarpur,1986-06-15,1986-08-20,67,507167.43901015,News,258,3040000,Monsoonal rain,1,7.5312261660442,1986
93,Madhya Pradesh,Damoh,1986-06-15,1986-08-20,67,507167.43901015,News,258,3040000,Monsoonal rain,1,7.5312261660442,1986
93,Madhya Pradesh,Datia,1986-06-15,1986-08-20,67,507167.43901015,News,258,3040000,Monsoonal rain,1,7.5312261660442,1986
93,Madhya Pradesh,Gwalior,1986-06-15,1986-08-20,67,507167.43901015,News,258,3040000,Monsoonal rain,1,7.5312261660442,1986
93,Madhya Pradesh,Katni,1986-06-15,1986-08-20,67,507167.43901015,News,258,3040000,Monsoonal rain,1,7.5312261660442,1986
93,Madhya Pradesh,Morena,1986-06-15,1986-08-20,67,507167.43901015,News,258,3040000,Monsoonal rain,1,7.5312261660442,1986
93,Madhya Pradesh,Niwari,1986-06-15,1986-08-20,67,507167.43901015,News,258,3040000,Monsoonal rain,1,7.5312261660442,1986
93,Madhya Pradesh,Panna,1986-06-15,1986-08-20,67,507167.43901015,News,258,3040000,Monsoonal rain,1,7.5312261660442,1986
93,Madhya Pradesh,Rewa,1986-06-15,1986-08-20,67,507167.43901015,News,258,3040000,Monsoonal rain,1,7.5312261660442,1986
93,Madhya Pradesh,Sagar,1986-06-15,1986-08-20,67,507167.43901015,News,258,3040000,Monsoonal rain,1,7.5312261660442,1986
93,Madhya Pradesh,Satna,1986-06-15,1986-08-20,67,507167.43901015,News,258,3040000,Monsoonal rain,1,7.5312261660442,1986
93,Madhya Pradesh,Shahdol,1986-06-15,1986-08-20,67,507167.43901015,News,258,3040000,Monsoonal rain,1,7.5312261660442,1986
93,Madhya Pradesh,Sidhi,1986-06-15,1986-08-20,67,507167.43901015,News,258,3040000,Monsoonal rain,1,7.5312261660442,1986
93,Madhya Pradesh,Singrauli,1986-06-15,1986-08-20,67,507167.43901015,News,258,3040000,Monsoonal rain,1,7.5312261660442,1986
93,Madhya Pradesh,Tikamgarh,1986-06-15,1986-08-20,67,507167.43901015,News,258,3040000,Monsoonal rain,1,7.5312261660442,1986
93,Madhya Pradesh,Umaria,1986-06-15,1986-08-20,67,507167.43901015,News,258,3040000,Monsoonal rain,1,7.5312261660442,1986
93,Uttar Pradesh,Agra,1986-06-15,1986-08-20,67,507167.43901015,News,258,3040000,Monsoonal rain,1,7.5312261660442,1986
93,Uttar Pradesh,Ambedkar Nagar,1986-06-15,1986-08-20,67,507167.43901015,News,258,3040000,Monsoonal rain,1,7.5312261660442,1986
93,Uttar Pradesh,Amethi,1986-06-15,1986-08-20,67,507167.43901015,News,258,3040000,Monsoonal rain,1,7.5312261660442,1986
93,Uttar Pradesh,Auraiya,1986-06-15,1986-08-20,67,507167.43901015,News,258,3040000,Monsoonal rain,1,7.5312261660442,1986
93,Uttar Pradesh,Ayodhya,1986-06-15,1986-08-20,67,507167.43901015,News,258,3040000,Monsoonal rain,1,7.5312261660442,1986
93,Uttar Pradesh,Azamgarh,1986-06-15,1986-08-20,67,507167.43901015,News,258,3040000,Monsoonal rain,1,7.5312261660442,1986
93,Uttar Pradesh,Bahraich,1986-06-15,1986-08-20,67,507167.43901015,News,258,3040000,Monsoonal rain,1,7.5312261660442,1986
93,Uttar Pradesh,Ballia,1986-06-15,1986-08-20,67,507167.43901015,News,258,3040000,Monsoonal rain,1,7.5312261660442,1986
93,Uttar Pradesh,Balrampur,1986-06-15,1986-08-20,67,507167.43901015,News,258,3040000,Monsoonal rain,1,7.5312261660442,1986
93,Uttar Pradesh,Banda,1986-06-15,1986-08-20,67,507167.43901015,News,258,3040000,Monsoonal rain,1,7.5312261660442,1986
93,Uttar Pradesh,Barabanki,1986-06-15,1986-08-20,67,507167.43901015,News,258,3040000,Monsoonal rain,1,7.5312261660442,1986
93,Uttar Pradesh,Bareilly,1986-06-15,1986-08-20,67,507167.43901015,News,258,3040000,Monsoonal rain,1,7.5312261660442,1986
93,Uttar Pradesh,Basti,1986-06-15,1986-08-20,67,507167.43901015,News,258,3040000,Monsoonal rain,1,7.5312261660442,1986
93,Uttar Pradesh,Bhadohi,1986-06-15,1986-08-20,67,507167.43901015,News,258,3040000,Monsoonal rain,1,7.5312261660442,1986
93,Uttar Pradesh,Budaun,1986-06-15,1986-08-20,67,507167.43901015,News,258,3040000,Monsoonal rain,1,7.5312261660442,1986
93,Uttar Pradesh,Chandauli,1986-06-15,1986-08-20,67,507167.43901015,News,258,3040000,Monsoonal rain,1,7.5312261660442,1986
93,Uttar Pradesh,Chitrakoot,1986-06-15,1986-08-20,67,507167.43901015,News,258,3040000,Monsoonal rain,1,7.5312261660442,1986
93,Uttar Pradesh,Deoria,1986-06-15,1986-08-20,67,507167.43901015,News,258,3040000,Monsoonal rain,1,7.5312261660442,1986
93,Uttar Pradesh,Etah,1986-06-15,1986-08-20,67,507167.43901015,News,258,3040000,Monsoonal rain,1,7.5312261660442,1986
93,Uttar Pradesh,Etawah,1986-06-15,1986-08-20,67,507167.43901015,News,258,3040000,Monsoonal rain,1,7.5312261660442,1986
93,Uttar Pradesh,Farrukhabad,1986-06-15,1986-08-20,67,507167.43901015,News,258,3040000,Monsoonal rain,1,7.5312261660442,1986
93,Uttar Pradesh,Fatehpur,1986-06-15,1986-08-20,67,507167.43901015,News,258,3040000,Monsoonal rain,1,7.5312261660442,1986
93,Uttar Pradesh,Firozabad,1986-06-15,1986-08-20,67,507167.43901015,News,258,3040000,Monsoonal rain,1,7.5312261660442,1986
93,Uttar Pradesh,Ghazipur,1986-06-15,1986-08-20,67,507167.43901015,News,258,3040000,Monsoonal rain,1,7.5312261660442,1986
93,Uttar Pradesh,Gonda,1986-06-15,1986-08-20,67,507167.43901015,News,258,3040000,Monsoonal rain,1,7.5312261660442,1986
93,Uttar Pradesh,Gorakhpur,1986-06-15,1986-08-20,67,507167.43901015,News,258,3040000,Monsoonal rain,1,7.5312261660442,1986
93,Uttar Pradesh,Hamirpur,1986-06-15,1986-08-20,67,507167.43901015,News,258,3040000,Monsoonal rain,1,7.5312261660442,1986
93,Uttar Pradesh,Hardoi,1986-06-15,1986-08-20,67,507167.43901015,News,258,3040000,Monsoonal rain,1,7.5312261660442,1986
93,Uttar Pradesh,Jalaun,1986-06-15,1986-08-20,67,507167.43901015,News,258,3040000,Monsoonal rain,1,7.5312261660442,1986
93,Uttar Pradesh,Jaunpur,1986-06-15,1986-08-20,67,507167.43901015,News,258,3040000,Monsoonal rain,1,7.5312261660442,1986
93,Uttar Pradesh,Jhansi,1986-06-15,1986-08-20,67,507167.43901015,News,258,3040000,Monsoonal rain,1,7.5312261660442,1986
93,Uttar Pradesh,Kannauj,1986-06-15,1986-08-20,67,507167.43901015,News,258,3040000,Monsoonal rain,1,7.5312261660442,1986
93,Uttar Pradesh,Kanpur Dehat,1986-06-15,1986-08-20,67,507167.43901015,News,258,3040000,Monsoonal rain,1,7.5312261660442,1986
93,Uttar Pradesh,Kanpur Nagar,1986-06-15,1986-08-20,67,507167.43901015,News,258,3040000,Monsoonal rain,1,7.5312261660442,1986
93,Uttar Pradesh,Kasganj,1986-06-15,1986-08-20,67,507167.43901015,News,258,3040000,Monsoonal rain,1,7.5312261660442,1986
93,Uttar Pradesh,Kaushambi,1986-06-15,1986-08-20,67,507167.43901015,News,258,3040000,Monsoonal rain,1,7.5312261660442,1986
93,Uttar Pradesh,Kheri,1986-06-15,1986-08-20,67,507167.43901015,News,258,3040000,Monsoonal rain,1,7.5312261660442,1986
93,Uttar Pradesh,Kushi Nagar,1986-06-15,1986-08-20,67,507167.43901015,News,258,3040000,Monsoonal rain,1,7.5312261660442,1986
93,Uttar Pradesh,Lalitpur,1986-06-15,1986-08-20,67,507167.43901015,News,258,3040000,Monsoonal rain,1,7.5312261660442,1986
93,Uttar Pradesh,Lucknow,1986-06-15,1986-08-20,67,507167.43901015,News,258,3040000,Monsoonal rain,1,7.5312261660442,1986
93,Uttar Pradesh,Maharajganj,1986-06-15,1986-08-20,67,507167.43901015,News,258,3040000,Monsoonal rain,1,7.5312261660442,1986
93,Uttar Pradesh,Mahoba,1986-06-15,1986-08-20,67,507167.43901015,News,258,3040000,Monsoonal rain,1,7.5312261660442,1986
93,Uttar Pradesh,Mainpuri,1986-06-15,1986-08-20,67,507167.43901015,News,258,3040000,Monsoonal rain,1,7.5312261660442,1986
93,Uttar Pradesh,Mau,1986-06-15,1986-08-20,67,507167.43901015,News,258,3040000,Monsoonal rain,1,7.5312261660442,1986
93,Uttar Pradesh,Mirzapur,1986-06-15,1986-08-20,67,507167.43901015,News,258,3040000,Monsoonal rain,1,7.5312261660442,1986
93,Uttar Pradesh,Pilibhit,1986-06-15,1986-08-20,67,507167.43901015,News,258,3040000,Monsoonal rain,1,7.5312261660442,1986
93,Uttar Pradesh,Pratapgarh,1986-06-15,1986-08-20,67,507167.43901015,News,258,3040000,Monsoonal rain,1,7.5312261660442,1986
93,Uttar Pradesh,Prayagraj,1986-06-15,1986-08-20,67,507167.43901015,News,258,3040000,Monsoonal rain,1,7.5312261660442,1986
93,Uttar Pradesh,Rae Bareli,1986-06-15,1986-08-20,67,507167.43901015,News,258,3040000,Monsoonal rain,1,7.5312261660442,1986
93,Uttar Pradesh,Sant Kabeer Nagar,1986-06-15,1986-08-20,67,507167.43901015,News,258,3040000,Monsoonal rain,1,7.5312261660442,1986
93,Uttar Pradesh,Shahjahanpur,1986-06-15,1986-08-20,67,507167.43901015,News,258,3040000,Monsoonal rain,1,7.5312261660442,1986
93,Uttar Pradesh,Shravasti,1986-06-15,1986-08-20,67,507167.43901015,News,258,3040000,Monsoonal rain,1,7.5312261660442,1986
93,Uttar Pradesh,Siddharth Nagar,1986-06-15,1986-08-20,67,507167.43901015,News,258,3040000,Monsoonal rain,1,7.5312261660442,1986
93,Uttar Pradesh,Sitapur,1986-06-15,1986-08-20,67,507167.43901015,News,258,3040000,Monsoonal rain,1,7.5312261660442,1986
93,Uttar Pradesh,Sonbhadra,1986-06-15,1986-08-20,67,507167.43901015,News,258,3040000,Monsoonal rain,1,7.5312261660442,1986
93,Uttar Pradesh,Sultanpur,1986-06-15,1986-08-20,67,507167.43901015,News,258,3040000,Monsoonal rain,1,7.5312261660442,1986
93,Uttar Pradesh,Unnao,1986-06-15,1986-08-20,67,507167.43901015,News,258,3040000,Monsoonal rain,1,7.5312261660442,1986
93,Uttar Pradesh,Varanasi,1986-06-15,1986-08-20,67,507167.43901015,News,258,3040000,Monsoonal rain,1,7.5312261660442,1986
93,West Bengal,Bankura,1986-06-15,1986-08-20,67,507167.43901015,News,258,3040000,Monsoonal rain,1,7.5312261660442,1986
93,West Bengal,Birbhum,1986-06-15,1986-08-20,67,507167.43901015,News,258,3040000,Monsoonal rain,1,7.5312261660442,1986
93,West Bengal,Coochbehar,1986-06-15,1986-08-20,67,507167.43901015,News,258,3040000,Monsoonal rain,1,7.5312261660442,1986
93,West Bengal,Darjeeling,1986-06-15,1986-08-20,67,507167.43901015,News,258,3040000,Monsoonal rain,1,7.5312261660442,1986
93,West Bengal,Dinajpur Dakshin,1986-06-15,1986-08-20,67,507167.43901015,News,258,3040000,Monsoonal rain,1,7.5312261660442,1986
93,West Bengal,Dinajpur Uttar,1986-06-15,1986-08-20,67,507167.43901015,News,258,3040000,Monsoonal rain,1,7.5312261660442,1986
93,West Bengal,Jalpaiguri,1986-06-15,1986-08-20,67,507167.43901015,News,258,3040000,Monsoonal rain,1,7.5312261660442,1986
93,West Bengal,Maldah,1986-06-15,1986-08-20,67,507167.43901015,News,258,3040000,Monsoonal rain,1,7.5312261660442,1986
93,West Bengal,Murshidabad,1986-06-15,1986-08-20,67,507167.43901015,News,258,3040000,Monsoonal rain,1,7.5312261660442,1986
93,West Bengal,Nadia,1986-06-15,1986-08-20,67,507167.43901015,News,258,3040000,Monsoonal rain,1,7.5312261660442,1986
93,West Bengal,Paschim Bardhaman,1986-06-15,1986-08-20,67,507167.43901015,News,258,3040000,Monsoonal rain,1,7.5312261660442,1986
93,West Bengal,Purba Bardhaman,1986-06-15,1986-08-20,67,507167.43901015,News,258,3040000,Monsoonal rain,1,7.5312261660442,1986
93,West Bengal,Purulia,1986-06-15,1986-08-20,67,507167.43901015,News,258,3040000,Monsoonal rain,1,7.5312261660442,1986
98,Andhra Pradesh,East Godavari,1986-08-15,1986-08-22,8,107355.33281993,News,150,3000000,Monsoonal rain,1,5.933913609651,1986
98,Andhra Pradesh,Guntur,1986-08-15,1986-08-22,8,107355.33281993,News,150,3000000,Monsoonal rain,1,5.933913609651,1986
98,Andhra Pradesh,Krishna,1986-08-15,1986-08-22,8,107355.33281993,News,150,3000000,Monsoonal rain,1,5.933913609651,1986
98,Andhra Pradesh,Prakasam,1986-08-15,1986-08-22,8,107355.33281993,News,150,3000000,Monsoonal rain,1,5.933913609651,1986
98,Andhra Pradesh,West Godavari,1986-08-15,1986-08-22,8,107355.33281993,News,150,3000000,Monsoonal rain,1,5.933913609651,1986
98,Chhattisgarh,Bijapur,1986-08-15,1986-08-22,8,107355.33281993,News,150,3000000,Monsoonal rain,1,5.933913609651,1986
98,Chhattisgarh,Sukma,1986-08-15,1986-08-22,8,107355.33281993,News,150,3000000,Monsoonal rain,1,5.933913609651,1986
98,Maharashtra,Gadchiroli,1986-08-15,1986-08-22,8,107355.33281993,News,150,3000000,Monsoonal rain,1,5.933913609651,1986
98,Puducherry,Yanam,1986-08-15,1986-08-22,8,107355.33281993,News,150,3000000,Monsoonal rain,1,5.933913609651,1986
98,Telangana,Bhadradri Kothagudem,1986-08-15,1986-08-22,8,107355.33281993,News,150,3000000,Monsoonal rain,1,5.933913609651,1986
98,Telangana,Hanumakonda,1986-08-15,1986-08-22,8,107355.33281993,News,150,3000000,Monsoonal rain,1,5.933913609651,1986
98,Telangana,Hyderabad,1986-08-15,1986-08-22,8,107355.33281993,News,150,3000000,Monsoonal rain,1,5.933913609651,1986
98,Telangana,Jagitial,1986-08-15,1986-08-22,8,107355.33281993,News,150,3000000,Monsoonal rain,1,5.933913609651,1986
98,Telangana,Jangoan,1986-08-15,1986-08-22,8,107355.33281993,News,150,3000000,Monsoonal rain,1,5.933913609651,1986
98,Telangana,Jayashankar Bhupalapally,1986-08-15,1986-08-22,8,107355.33281993,News,150,3000000,Monsoonal rain,1,5.933913609651,1986
98,Telangana,Kamareddy,1986-08-15,1986-08-22,8,107355.33281993,News,150,3000000,Monsoonal rain,1,5.933913609651,1986
98,Telangana,Karimnagar,1986-08-15,1986-08-22,8,107355.33281993,News,150,3000000,Monsoonal rain,1,5.933913609651,1986
98,Telangana,Khammam,1986-08-15,1986-08-22,8,107355.33281993,News,150,3000000,Monsoonal rain,1,5.933913609651,1986
98,Telangana,Kumuram Bheem Asifabad,1986-08-15,1986-08-22,8,107355.33281993,News,150,3000000,Monsoonal rain,1,5.933913609651,1986
98,Telangana,Mahabubabad,1986-08-15,1986-08-22,8,107355.33281993,News,150,3000000,Monsoonal rain,1,5.933913609651,1986
98,Telangana,Mahabubnagar,1986-08-15,1986-08-22,8,107355.33281993,News,150,3000000,Monsoonal rain,1,5.933913609651,1986
98,Telangana,Mancherial,1986-08-15,1986-08-22,8,107355.33281993,News,150,3000000,Monsoonal rain,1,5.933913609651,1986
98,Telangana,Medak,1986-08-15,1986-08-22,8,107355.33281993,News,150,3000000,Monsoonal rain,1,5.933913609651,1986
98,Telangana,Medchal Malkajgiri,1986-08-15,1986-08-22,8,107355.33281993,News,150,3000000,Monsoonal rain,1,5.933913609651,1986
98,Telangana,Mulugu,1986-08-15,1986-08-22,8,107355.33281993,News,150,3000000,Monsoonal rain,1,5.933913609651,1986
98,Telangana,Nagarkurnool,1986-08-15,1986-08-22,8,107355.33281993,News,150,3000000,Monsoonal rain,1,5.933913609651,1986
98,Telangana,Nalgonda,1986-08-15,1986-08-22,8,107355.33281993,News,150,3000000,Monsoonal rain,1,5.933913609651,1986
98,Telangana,Peddapalli,1986-08-15,1986-08-22,8,107355.33281993,News,150,3000000,Monsoonal rain,1,5.933913609651,1986
98,Telangana,Rajanna Sircilla,1986-08-15,1986-08-22,8,107355.33281993,News,150,3000000,Monsoonal rain,1,5.933913609651,1986
98,Telangana,Ranga Reddy,1986-08-15,1986-08-22,8,107355.33281993,News,150,3000000,Monsoonal rain,1,5.933913609651,1986
98,Telangana,Sangareddy,1986-08-15,1986-08-22,8,107355.33281993,News,150,3000000,Monsoonal rain,1,5.933913609651,1986
98,Telangana,Siddipet,1986-08-15,1986-08-22,8,107355.33281993,News,150,3000000,Monsoonal rain,1,5.933913609651,1986
98,Telangana,Suryapet,1986-08-15,1986-08-22,8,107355.33281993,News,150,3000000,Monsoonal rain,1,5.933913609651,1986
98,Telangana,Wanaparthy,1986-08-15,1986-08-22,8,107355.33281993,News,150,3000000,Monsoonal rain,1,5.933913609651,1986
98,Telangana,Warangal,1986-08-15,1986-08-22,8,107355.33281993,News,150,3000000,Monsoonal rain,1,5.933913609651,1986
98,Telangana,Yadadri Bhuvanagiri,1986-08-15,1986-08-22,8,107355.33281993,News,150,3000000,Monsoonal rain,1,5.933913609651,1986
106,Assam,Dhubri,1986-09-22,1986-10-10,19,231516.28043233,News,49,700000,Heavy rain,1,6.6433351373578,1986
106,Assam,Karimganj,1986-09-22,1986-10-10,19,231516.28043233,News,49,700000,Heavy rain,1,6.6433351373578,1986
106,Assam,South Salmara Mancachar,1986-09-22,1986-10-10,19,231516.28043233,News,49,700000,Heavy rain,1,6.6433351373578,1986
106,Bihar,Katihar,1986-09-22,1986-10-10,19,231516.28043233,News,49,700000,Heavy rain,1,6.6433351373578,1986
106,Jharkhand,Deoghar,1986-09-22,1986-10-10,19,231516.28043233,News,49,700000,Heavy rain,1,6.6433351373578,1986
106,Jharkhand,Dhanbad,1986-09-22,1986-10-10,19,231516.28043233,News,49,700000,Heavy rain,1,6.6433351373578,1986
106,Jharkhand,Dumka,1986-09-22,1986-10-10,19,231516.28043233,News,49,700000,Heavy rain,1,6.6433351373578,1986
106,Jharkhand,East Singhbum,1986-09-22,1986-10-10,19,231516.28043233,News,49,700000,Heavy rain,1,6.6433351373578,1986
106,Jharkhand,Godda,1986-09-22,1986-10-10,19,231516.28043233,News,49,700000,Heavy rain,1,6.6433351373578,1986
106,Jharkhand,Jamtara,1986-09-22,1986-10-10,19,231516.28043233,News,49,700000,Heavy rain,1,6.6433351373578,1986
106,Jharkhand,Pakur,1986-09-22,1986-10-10,19,231516.28043233,News,49,700000,Heavy rain,1,6.6433351373578,1986
106,Jharkhand,Sahebganj,1986-09-22,1986-10-10,19,231516.28043233,News,49,700000,Heavy rain,1,6.6433351373578,1986
106,Jharkhand,Saraikela Kharsawan,1986-09-22,1986-10-10,19,231516.28043233,News,49,700000,Heavy rain,1,6.6433351373578,1986
106,Meghalaya,East Garo Hills,1986-09-22,1986-10-10,19,231516.28043233,News,49,700000,Heavy rain,1,6.6433351373578,1986
106,Meghalaya,East Khasi Hills,1986-09-22,1986-10-10,19,231516.28043233,News,49,700000,Heavy rain,1,6.6433351373578,1986
106,Meghalaya,North Garo Hills,1986-09-22,1986-10-10,19,231516.28043233,News,49,700000,Heavy rain,1,6.6433351373578,1986
106,Meghalaya,South Garo Hills,1986-09-22,1986-10-10,19,231516.28043233,News,49,700000,Heavy rain,1,6.6433351373578,1986
106,Meghalaya,South West Garo Hills,1986-09-22,1986-10-10,19,231516.28043233,News,49,700000,Heavy rain,1,6.6433351373578,1986
106,Meghalaya,South West Khasi Hills,1986-09-22,1986-10-10,19,231516.28043233,News,49,700000,Heavy rain,1,6.6433351373578,1986
106,Meghalaya,West Garo Hills,1986-09-22,1986-10-10,19,231516.28043233,News,49,700000,Heavy rain,1,6.6433351373578,1986
