state_name,district,stcode,dtcode,year,flood_events,affected_area,fatalities,displaced,max_severity,max_flood_impact_index,flood_occurred
Chhattisgarh,Bemetara,22,650,2007,1,248438.85482793,29,50000,1.0,6.5413475543879,1
Chhattisgarh,Bemetara,22,650,2008,1,464317.9956417001,2400,0,2.0,6.8709354986642,1
Chhattisgarh,Bemetara,22,650,2013,2,399085.72792748,27,258000,2.0,6.1697659138631,1
Chhattisgarh,Bemetara,22,650,2014,2,565837.54277345,48,15000,1.5,6.9557010155946,1
Chhattisgarh,Bemetara,22,650,2016,1,167030.23285049,20,15000,1.5,6.8460443769454,1
Chhattisgarh,Bijapur,22,636,1986,1,107355.33281993,150,3000000,1.0,5.933913609651,1
Chhattisgarh,Bijapur,22,636,1988,1,94871.792387788,50,0,1.0,5.4542583603891,1
Chhattisgarh,Bijapur,22,636,1989,1,905209.24002345,780,0,1.0,6.9567489784143,1
Chhattisgarh,Bijapur,22,636,1990,1,267344.39912722,430,470000,1.0,6.0291310813779,1
Chhattisgarh,Bijapur,22,636,1991,1,599564.88825453,90,85000,1.0,6.5559874421319,1
Chhattisgarh,Bijapur,22,636,1994,1,1981837.4145729,617,800000,1.0,7.6772792647922,1
Chhattisgarh,Bijapur,22,636,1995,1,262803.20430156,94,12000,1.0,6.0216906475049,1
Chhattisgarh,Bijapur,22,636,1998,1,194230.07599669,230,80000,1.0,6.5893464757574,1
Chhattisgarh,Bijapur,22,636,2000,1,36854.10296122,40,5000,1.0,5.0436070995396,1
Chhattisgarh,Bijapur,22,636,2003,1,21087.654067954,2,14000,1.5,5.2782707780356,1
Chhattisgarh,Bijapur,22,636,2005,2,993646.6687805101,215,650000,1.0,7.1897694283678,1
Chhattisgarh,Bijapur,22,636,2006,2,493644.12023148005,205,2000000,1.0,7.093902822695,1
Chhattisgarh,Bijapur,22,636,2007,2,699003.2100814299,156,250000,1.0,6.7677001834385,1
Chhattisgarh,Bijapur,22,636,2008,1,464317.9956417001,2400,0,2.0,6.8709354986642,1
Chhattisgarh,Bijapur,22,636,2012,1,35689.540228074,0,2000,1.0,5.1546009445037,1
Chhattisgarh,Bijapur,22,636,2014,1,376261.49252047,42,0,1.5,6.9557010155946,1
Chhattisgarh,Bijapur,22,636,2016,1,137435.40460325,17,3000,1.5,6.7291632323494,1
Chhattisgarh,Bijapur,22,636,2019,1,302736.26273672,25,112500,1.5,6.3561257086734,1
Chhattisgarh,Bijapur,22,636,2020,1,125991.05614617,6,2100,1.5,6.2764309755682,1
Chhattisgarh,Bilaspur,22,375,1992,1,518125.27779756,40,2000,1.0,7.2459136977876,1
Chhattisgarh,Bilaspur,22,375,1994,1,1981837.4145729,617,800000,1.0,7.6772792647922,1
Chhattisgarh,Bilaspur,22,375,2005,1,374448.84730919,89,550000,1.0,6.8038414193852,1
Chhattisgarh,Bilaspur,22,375,2006,1,302774.27018969005,185,2000000,1.0,7.093902822695,1
Chhattisgarh,Bilaspur,22,375,2007,1,248438.85482793,29,50000,1.0,6.5413475543879,1
Chhattisgarh,Bilaspur,22,375,2008,1,464317.9956417001,2400,0,2.0,6.8709354986642,1
Chhattisgarh,Bilaspur,22,375,2012,1,29689.976773748,1,210,1.0,5.1715798621868,1
Chhattisgarh,Bilaspur,22,375,2013,2,399085.72792748,27,258000,2.0,6.1697659138631,1
Chhattisgarh,Bilaspur,22,375,2014,1,189576.05025298,6,15000,1.0,6.2777834706605,1
Chhattisgarh,Bilaspur,22,375,2016,1,167030.23285049,20,15000,1.5,6.8460443769454,1
Chhattisgarh,Bilaspur,22,375,2021,1,345642.72539767,1,1500000,1.5,6.3167786712784,1
Chhattisgarh,Dantewada,22,376,1988,1,94871.792387788,50,0,1.0,5.4542583603891,1
Chhattisgarh,Dantewada,22,376,1994,1,1981837.4145729,617,800000,1.0,7.6772792647922,1
Chhattisgarh,Dantewada,22,376,2005,2,993646.6687805101,215,650000,1.0,7.1897694283678,1
Chhattisgarh,Dantewada,22,376,2006,1,302774.27018969005,185,2000000,1.0,7.093902822695,1
Chhattisgarh,Dantewada,22,376,2007,1,248438.85482793,29,50000,1.0,6.5413475543879,1
Chhattisgarh,Dantewada,22,376,2008,1,464317.9956417001,2400,0,2.0,6.8709354986642,1
Chhattisgarh,Dantewada,22,376,2012,1,35689.540228074,0,2000,1.0,5.1546009445037,1
Chhattisgarh,Dantewada,22,376,2014,1,376261.49252047,42,0,1.5,6.9557010155946,1
Chhattisgarh,Dantewada,22,376,2016,1,137435.40460325,17,3000,1.5,6.7291632323494,1
Chhattisgarh,Dantewada,22,376,2018,1,87682.569387647,7,300000,1.5,5.420034522303,1
Chhattisgarh,Dantewada,22,376,2019,1,302736.26273672,25,112500,1.5,6.3561257086734,1
Chhattisgarh,Dhamtari,22,377,1989,1,905209.24002345,780,0,1.0,6.9567489784143,1
Chhattisgarh,Dhamtari,22,377,1992,1,518125.27779756,40,2000,1.0,7.2459136977876,1
Chhattisgarh,Dhamtari,22,377,1994,2,2136486.6163533,617,800000,1.0,7.6772792647922,1
Chhattisgarh,Dhamtari,22,377,1995,1,308073.20491195,144,510000,1.0,6.3337519666177,1
Chhattisgarh,Dhamtari,22,377,2005,1,374448.84730919,89,550000,1.0,6.8038414193852,1
Chhattisgarh,Dhamtari,22,377,2006,1,302774.27018969005,185,2000000,1.0,7.093902822695,1
Chhattisgarh,Dhamtari,22,377,2007,1,248438.85482793,29,50000,1.0,6.5413475543879,1
Chhattisgarh,Dhamtari,22,377,2008,1,464317.9956417001,2400,0,2.0,6.8709354986642,1
Chhattisgarh,Dhamtari,22,377,2012,2,65379.517001822,1,2210,1.0,5.1715798621868,1
Chhattisgarh,Dhamtari,22,377,2013,2,399085.72792748,27,258000,2.0,6.1697659138631,1
Chhattisgarh,Dhamtari,22,377,2014,2,565837.54277345,48,15000,1.5,6.9557010155946,1
Chhattisgarh,Dhamtari,22,377,2019,1,302736.26273672,25,112500,1.5,6.3561257086734,1
Chhattisgarh,Dhamtari,22,377,2021,1,345642.72539767,1,1500000,1.5,6.3167786712784,1
Chhattisgarh,Dhamtari,22,377,2022,1,155000.0,0,60000,1.5,6.1445742076096,1
Chhattisgarh,Durg,22,378,1992,1,518125.27779756,40,2000,1.0,7.2459136977876,1
Chhattisgarh,Durg,22,378,1994,1,1981837.4145729,617,800000,1.0,7.6772792647922,1
Chhattisgarh,Durg,22,378,2005,1,374448.84730919,89,550000,1.0,6.8038414193852,1
Chhattisgarh,Durg,22,378,2006,1,302774.27018969005,185,2000000,1.0,7.093902822695,1
Chhattisgarh,Durg,22,378,2007,1,248438.85482793,29,50000,1.0,6.5413475543879,1
Chhattisgarh,Durg,22,378,2008,1,464317.9956417001,2400,0,2.0,6.8709354986642,1
Chhattisgarh,Durg,22,378,2013,1,152700.5014673,0,8000,1.0,6.0869304502705,1
Chhattisgarh,Durg,22,378,2014,2,565837.54277345,48,15000,1.5,6.9557010155946,1
Chhattisgarh,Durg,22,378,2016,1,167030.23285049,20,15000,1.5,6.8460443769454,1
Chhattisgarh,Gariyaband,22,645,1989,1,905209.24002345,780,0,1.0,6.9567489784143,1
Chhattisgarh,Gariyaband,22,645,1991,1,151947.05798534,15,0,1.0,5.8806622999787,1
Chhattisgarh,Gariyaband,22,645,1994,2,2136486.6163533,617,800000,1.0,7.6772792647922,1
Chhattisgarh,Gariyaband,22,645,1995,1,308073.20491195,144,510000,1.0,6.3337519666177,1
Chhattisgarh,Gariyaband,22,645,2005,1,374448.84730919,89,550000,1.0,6.8038414193852,1
Chhattisgarh,Gariyaband,22,645,2006,1,302774.27018969005,185,2000000,1.0,7.093902822695,1
Chhattisgarh,Gariyaband,22,645,2007,1,248438.85482793,29,50000,1.0,6.5413475543879,1
Chhattisgarh,Gariyaband,22,645,2008,1,464317.9956417001,2400,0,2.0,6.8709354986642,1
Chhattisgarh,Gariyaband,22,645,2012,2,65379.517001822,1,2210,1.0,5.1715798621868,1
Chhattisgarh,Gariyaband,22,645,2013,2,399085.72792748,27,258000,2.0,6.1697659138631,1
Chhattisgarh,Gariyaband,22,645,2014,2,565837.54277345,48,15000,1.5,6.9557010155946,1
Chhattisgarh,Gariyaband,22,645,2019,1,302736.26273672,25,112500,1.5,6.3561257086734,1
Chhattisgarh,Gariyaband,22,645,2021,1,345642.72539767,1,1500000,1.5,6.3167786712784,1
Chhattisgarh,Gariyaband,22,645,2022,1,155000.0,0,60000,1.5,6.1445742076096,1
Chhattisgarh,Gaurella Pendra Marwahi,22,734,1992,1,518125.27779756,40,2000,1.0,7.2459136977876,1
Chhattisgarh,Gaurella Pendra Marwahi,22,734,1994,1,1981837.4145729,617,800000,1.0,7.6772792647922,1
Chhattisgarh,Gaurella Pendra Marwahi,22,734,2007,1,248438.85482793,29,50000,1.0,6.5413475543879,1
Chhattisgarh,Gaurella Pendra Marwahi,22,734,2008,1,464317.9956417001,2400,0,2.0,6.8709354986642,1
Chhattisgarh,Gaurella Pendra Marwahi,22,734,2013,2,399085.72792748,27,258000,2.0,6.1697659138631,1
Chhattisgarh,Gaurella Pendra Marwahi,22,734,2016,1,167030.23285049,20,15000,1.5,6.8460443769454,1
Chhattisgarh,Janjgir-Champa,22,379,1994,1,1981837.4145729,617,800000,1.0,7.6772792647922,1
Chhattisgarh,Janjgir-Champa,22,379,2001,1,105057.29490064,100,2000000,2.0,6.8539351267552,1
Chhattisgarh,Janjgir-Champa,22,379,2005,1,374448.84730919,89,550000,1.0,6.8038414193852,1
Chhattisgarh,Janjgir-Champa,22,379,2006,1,302774.27018969005,185,2000000,1.0,7.093902822695,1
Chhattisgarh,Janjgir-Champa,22,379,2007,1,248438.85482793,29,50000,1.0,6.5413475543879,1
Chhattisgarh,Janjgir-Champa,22,379,2008,1,464317.9956417001,2400,0,2.0,6.8709354986642,1
Chhattisgarh,Janjgir-Champa,22,379,2012,1,29689.976773748,1,210,1.0,5.1715798621868,1
Chhattisgarh,Janjgir-Champa,22,379,2013,2,399085.72792748,27,258000,2.0,6.1697659138631,1
Chhattisgarh,Janjgir-Champa,22,379,2014,1,189576.05025298,6,15000,1.0,6.2777834706605,1
Chhattisgarh,Janjgir-Champa,22,379,2016,1,167030.23285049,20,15000,1.5,6.8460443769454,1
Chhattisgarh,Janjgir-Champa,22,379,2021,1,345642.72539767,1,1500000,1.5,6.3167786712784,1
Chhattisgarh,Jashpur,22,380,1986,1,507167.43901015,258,3040000,1.0,7.5312261660442,1
Chhattisgarh,Jashpur,22,380,1988,2,1474609.7146377899,1109,502000,2.0,7.7855937662664,1
Chhattisgarh,Jashpur,22,380,1990,1,1100663.2969222,425,63517,1.0,7.3840771654136,1
Chhattisgarh,Jashpur,22,380,1991,3,870499.71823778,103,87500,1.0,6.9146173641677,1
Chhattisgarh,Jashpur,22,380,1994,1,1981837.4145729,617,800000,1.0,7.6772792647922,1
Chhattisgarh,Jashpur,22,380,1995,1,308073.20491195,144,510000,1.0,6.3337519666177,1
Chhattisgarh,Jashpur,22,380,1996,1,171939.46006971,74,4000000,1.0,6.6333155672897,1
Chhattisgarh,Jashpur,22,380,1999,1,191940.24191857,9803,10000000,2.0,6.7602872925659,1
Chhattisgarh,Jashpur,22,380,2001,1,105057.29490064,100,2000000,2.0,6.8539351267552,1
Chhattisgarh,Jashpur,22,380,2003,1,117883.61598646,67,3000000,1.0,6.8118161385154,1
Chhattisgarh,Jashpur,22,380,2007,2,765742.05462612,987,3050000,1.5,7.8036502762015,1
Chhattisgarh,Jashpur,22,380,2008,1,464317.9956417001,2400,0,2.0,6.8709354986642,1
Chhattisgarh,Jashpur,22,380,2013,2,399085.72792748,27,258000,2.0,6.1697659138631,1
Chhattisgarh,Jashpur,22,380,2014,1,189576.05025298,6,15000,1.0,6.2777834706605,1
Chhattisgarh,Jashpur,22,380,2015,1,629961.6057566,206,300000,2.0,7.656646577764,1
Chhattisgarh,Jashpur,22,380,2016,1,167030.23285049,20,15000,1.5,6.8460443769454,1
Chhattisgarh,Jashpur,22,380,2021,1,345642.72539767,1,1500000,1.5,6.3167786712784,1
Chhattisgarh,Jashpur,22,380,2022,1,155000.0,0,60000,1.5,6.1445742076096,1
Chhattisgarh,Kabirdham,22,382,1992,1,518125.27779756,40,2000,1.0,7.2459136977876,1
Chhattisgarh,Kabirdham,22,382,1994,1,1981837.4145729,617,800000,1.0,7.6772792647922,1
Chhattisgarh,Kabirdham,22,382,2005,1,374448.84730919,89,550000,1.0,6.8038414193852,1
Chhattisgarh,Kabirdham,22,382,2007,1,248438.85482793,29,50000,1.0,6.5413475543879,1
Chhattisgarh,Kabirdham,22,382,2008,1,464317.9956417001,2400,0,2.0,6.8709354986642,1
Chhattisgarh,Kabirdham,22,382,2013,1,152700.5014673,0,8000,1.0,6.0869304502705,1
Chhattisgarh,Kabirdham,22,382,2014,1,376261.49252047,42,0,1.5,6.9557010155946,1
Chhattisgarh,Kabirdham,22,382,2016,1,167030.23285049,20,15000,1.5,6.8460443769454,1
Chhattisgarh,Kanker,22,381,1988,1,94871.792387788,50,0,1.0,5.4542583603891,1
Chhattisgarh,Kanker,22,381,1989,1,905209.24002345,780,0,1.0,6.9567489784143,1
Chhattisgarh,Kanker,22,381,1992,1,518125.27779756,40,2000,1.0,7.2459136977876,1
Chhattisgarh,Kanker,22,381,1994,1,1981837.4145729,617,800000,1.0,7.6772792647922,1
Chhattisgarh,Kanker,22,381,2000,1,36854.10296122,40,5000,1.0,5.0436070995396,1
Chhattisgarh,Kanker,22,381,2005,2,993646.6687805101,215,650000,1.0,7.1897694283678,1
Chhattisgarh,Kanker,22,381,2006,1,302774.27018969005,185,2000000,1.0,7.093902822695,1
Chhattisgarh,Kanker,22,381,2007,1,248438.85482793,29,50000,1.0,6.5413475543879,1
Chhattisgarh,Kanker,22,381,2008,1,464317.9956417001,2400,0,2.0,6.8709354986642,1
Chhattisgarh,Kanker,22,381,2012,2,65379.517001822,1,2210,1.0,5.1715798621868,1
Chhattisgarh,Kanker,22,381,2014,1,376261.49252047,42,0,1.5,6.9557010155946,1
Chhattisgarh,Kanker,22,381,2019,1,302736.26273672,25,112500,1.5,6.3561257086734,1
Chhattisgarh,Kondagaon,22,643,1988,1,94871.792387788,50,0,1.0,5.4542583603891,1
Chhattisgarh,Kondagaon,22,643,1989,1,905209.24002345,780,0,1.0,6.9567489784143,1
Chhattisgarh,Kondagaon,22,643,1991,1,151947.05798534,15,0,1.0,5.8806622999787,1
Chhattisgarh,Kondagaon,22,643,1994,2,2136486.6163533,617,800000,1.0,7.6772792647922,1
Chhattisgarh,Kondagaon,22,643,1995,1,308073.20491195,144,510000,1.0,6.3337519666177,1
Chhattisgarh,Kondagaon,22,643,2005,1,374448.84730919,89,550000,1.0,6.8038414193852,1
Chhattisgarh,Kondagaon,22,643,2006,1,302774.27018969005,185,2000000,1.0,7.093902822695,1
Chhattisgarh,Kondagaon,22,643,2007,1,248438.85482793,29,50000,1.0,6.5413475543879,1
Chhattisgarh,Kondagaon,22,643,2008,1,464317.9956417001,2400,0,2.0,6.8709354986642,1
Chhattisgarh,Kondagaon,22,643,2012,2,65379.517001822,1,2210,1.0,5.1715798621868,1
Chhattisgarh,Kondagaon,22,643,2014,1,376261.49252047,42,0,1.5,6.9557010155946,1
Chhattisgarh,Kondagaon,22,643,2019,1,302736.26273672,25,112500,1.5,6.3561257086734,1
Chhattisgarh,Korba,22,383,1992,1,518125.27779756,40,2000,1.0,7.2459136977876,1
Chhattisgarh,Korba,22,383,1994,1,1981837.4145729,617,800000,1.0,7.6772792647922,1
Chhattisgarh,Korba,22,383,2001,1,105057.29490064,100,2000000,2.0,6.8539351267552,1
Chhattisgarh,Korba,22,383,2005,1,374448.84730919,89,550000,1.0,6.8038414193852,1
Chhattisgarh,Korba,22,383,2007,1,248438.85482793,29,50000,1.0,6.5413475543879,1
Chhattisgarh,Korba,22,383,2008,1,464317.9956417001,2400,0,2.0,6.8709354986642,1
Chhattisgarh,Korba,22,383,2012,1,29689.976773748,1,210,1.0,5.1715798621868,1
Chhattisgarh,Korba,22,383,2013,2,399085.72792748,27,258000,2.0,6.1697659138631,1
Chhattisgarh,Korba,22,383,2014,1,189576.05025298,6,15000,1.0,6.2777834706605,1
Chhattisgarh,Korba,22,383,2016,1,167030.23285049,20,15000,1.5,6.8460443769454,1
Chhattisgarh,Korba,22,383,2021,1,345642.72539767,1,1500000,1.5,6.3167786712784,1
Chhattisgarh,Korea,22,384,1986,1,507167.43901015,258,3040000,1.0,7.5312261660442,1
Chhattisgarh,Korea,22,384,1992,1,518125.27779756,40,2000,1.0,7.2459136977876,1
Chhattisgarh,Korea,22,384,1994,1,1981837.4145729,617,800000,1.0,7.6772792647922,1
Chhattisgarh,Korea,22,384,2008,1,464317.9956417001,2400,0,2.0,6.8709354986642,1
Chhattisgarh,Korea,22,384,2013,2,399085.72792748,27,258000,2.0,6.1697659138631,1
Chhattisgarh,Korea,22,384,2016,1,167030.23285049,20,15000,1.5,6.8460443769454,1
Chhattisgarh,Mahasamund,22,385,1989,1,905209.24002345,780,0,1.0,6.9567489784143,1
Chhattisgarh,Mahasamund,22,385,1991,1,151947.05798534,15,0,1.0,5.8806622999787,1
Chhattisgarh,Mahasamund,22,385,1994,2,2136486.6163533,617,800000,1.0,7.6772792647922,1
Chhattisgarh,Mahasamund,22,385,1995,1,308073.20491195,144,510000,1.0,6.3337519666177,1
Chhattisgarh,Mahasamund,22,385,1999,1,191940.24191857,9803,10000000,2.0,6.7602872925659,1
Chhattisgarh,Mahasamund,22,385,2001,1,105057.29490064,100,2000000,2.0,6.8539351267552,1
Chhattisgarh,Mahasamund,22,385,2003,1,117883.61598646,67,3000000,1.0,6.8118161385154,1
Chhattisgarh,Mahasamund,22,385,2005,1,374448.84730919,89,550000,1.0,6.8038414193852,1
Chhattisgarh,Mahasamund,22,385,2006,1,302774.27018969005,185,2000000,1.0,7.093902822695,1
Chhattisgarh,Mahasamund,22,385,2007,1,248438.85482793,29,50000,1.0,6.5413475543879,1
Chhattisgarh,Mahasamund,22,385,2008,1,464317.9956417001,2400,0,2.0,6.8709354986642,1
Chhattisgarh,Mahasamund,22,385,2012,1,29689.976773748,1,210,1.0,5.1715798621868,1
Chhattisgarh,Mahasamund,22,385,2013,2,399085.72792748,27,258000,2.0,6.1697659138631,1
Chhattisgarh,Mahasamund,22,385,2014,2,565837.54277345,48,15000,1.5,6.9557010155946,1
Chhattisgarh,Mahasamund,22,385,2019,1,302736.26273672,25,112500,1.5,6.3561257086734,1
Chhattisgarh,Mahasamund,22,385,2021,1,345642.72539767,1,1500000,1.5,6.3167786712784,1
Chhattisgarh,Mahasamund,22,385,2022,1,155000.0,0,60000,1.5,6.1445742076096,1
Chhattisgarh,Mungeli,22,647,1992,1,518125.27779756,40,2000,1.0,7.2459136977876,1
Chhattisgarh,Mungeli,22,647,1994,1,1981837.4145729,617,800000,1.0,7.6772792647922,1
Chhattisgarh,Mungeli,22,647,2005,1,374448.84730919,89,550000,1.0,6.8038414193852,1
Chhattisgarh,Mungeli,22,647,2007,1,248438.85482793,29,50000,1.0,6.5413475543879,1
Chhattisgarh,Mungeli,22,647,2008,1,464317.9956417001,2400,0,2.0,6.8709354986642,1
Chhattisgarh,Mungeli,22,647,2013,2,399085.72792748,27,258000,2.0,6.1697659138631,1
Chhattisgarh,Mungeli,22,647,2014,1,189576.05025298,6,15000,1.0,6.2777834706605,1
Chhattisgarh,Mungeli,22,647,2016,1,167030.23285049,20,15000,1.5,6.8460443769454,1
Chhattisgarh,Narayanpur,22,637,1988,1,94871.792387788,50,0,1.0,5.4542583603891,1
Chhattisgarh,Narayanpur,22,637,1989,1,905209.24002345,780,0,1.0,6.9567489784143,1
Chhattisgarh,Narayanpur,22,637,1992,1,518125.27779756,40,2000,1.0,7.2459136977876,1
Chhattisgarh,Narayanpur,22,637,1994,1,1981837.4145729,617,800000,1.0,7.6772792647922,1
Chhattisgarh,Narayanpur,22,637,2000,1,36854.10296122,40,5000,1.0,5.0436070995396,1
Chhattisgarh,Narayanpur,22,637,2005,2,993646.6687805101,215,650000,1.0,7.1897694283678,1
Chhattisgarh,Narayanpur,22,637,2006,1,302774.27018969005,185,2000000,1.0,7.093902822695,1
Chhattisgarh,Narayanpur,22,637,2007,1,248438.85482793,29,50000,1.0,6.5413475543879,1
Chhattisgarh,Narayanpur,22,637,2008,1,464317.9956417001,2400,0,2.0,6.8709354986642,1
Chhattisgarh,Narayanpur,22,637,2012,1,35689.540228074,0,2000,1.0,5.1546009445037,1
Chhattisgarh,Narayanpur,22,637,2014,1,376261.49252047,42,0,1.5,6.9557010155946,1
Chhattisgarh,Narayanpur,22,637,2016,1,137435.40460325,17,3000,1.5,6.7291632323494,1
Chhattisgarh,Narayanpur,22,637,2019,1,302736.26273672,25,112500,1.5,6.3561257086734,1
Chhattisgarh,Raigarh,22,386,1991,1,151947.05798534,15,0,1.0,5.8806622999787,1
Chhattisgarh,Raigarh,22,386,1994,2,2136486.6163533,617,800000,1.0,7.6772792647922,1
Chhattisgarh,Raigarh,22,386,1995,1,308073.20491195,144,510000,1.0,6.3337519666177,1
Chhattisgarh,Raigarh,22,386,1999,1,191940.24191857,9803,10000000,2.0,6.7602872925659,1
Chhattisgarh,Raigarh,22,386,2001,1,105057.29490064,100,2000000,2.0,6.8539351267552,1
Chhattisgarh,Raigarh,22,386,2003,1,117883.61598646,67,3000000,1.0,6.8118161385154,1
Chhattisgarh,Raigarh,22,386,2005,1,374448.84730919,89,550000,1.0,6.8038414193852,1
Chhattisgarh,Raigarh,22,386,2006,1,302774.27018969005,185,2000000,1.0,7.093902822695,1
Chhattisgarh,Raigarh,22,386,2007,1,248438.85482793,29,50000,1.0,6.5413475543879,1
Chhattisgarh,Raigarh,22,386,2008,1,464317.9956417001,2400,0,2.0,6.8709354986642,1
Chhattisgarh,Raigarh,22,386,2009,1,99876.583990745,0,500000,1.0,5.7776149304452,1
Chhattisgarh,Raigarh,22,386,2012,1,29689.976773748,1,210,1.0,5.1715798621868,1
Chhattisgarh,Raigarh,22,386,2013,2,399085.72792748,27,258000,2.0,6.1697659138631,1
Chhattisgarh,Raigarh,22,386,2014,1,189576.05025298,6,15000,1.0,6.2777834706605,1
Chhattisgarh,Raigarh,22,386,2016,1,167030.23285049,20,15000,1.5,6.8460443769454,1
Chhattisgarh,Raigarh,22,386,2019,1,302736.26273672,25,112500,1.5,6.3561257086734,1
Chhattisgarh,Raigarh,22,386,2021,1,345642.72539767,1,1500000,1.5,6.3167786712784,1
Chhattisgarh,Raigarh,22,386,2022,1,155000.0,0,60000,1.5,6.1445742076096,1
Chhattisgarh,Raipur,22,387,1992,1,518125.27779756,40,2000,1.0,7.2459136977876,1
Chhattisgarh,Raipur,22,387,1994,1,1981837.4145729,617,800000,1.0,7.6772792647922,1
Chhattisgarh,Raipur,22,387,2005,1,374448.84730919,89,550000,1.0,6.8038414193852,1
Chhattisgarh,Raipur,22,387,2006,1,302774.27018969005,185,2000000,1.0,7.093902822695,1
Chhattisgarh,Raipur,22,387,2007,1,248438.85482793,29,50000,1.0,6.5413475543879,1
Chhattisgarh,Raipur,22,387,2008,1,464317.9956417001,2400,0,2.0,6.8709354986642,1
Chhattisgarh,Raipur,22,387,2012,1,29689.976773748,1,210,1.0,5.1715798621868,1
Chhattisgarh,Raipur,22,387,2013,2,399085.72792748,27,258000,2.0,6.1697659138631,1
Chhattisgarh,Raipur,22,387,2014,2,565837.54277345,48,15000,1.5,6.9557010155946,1
Chhattisgarh,Raipur,22,387,2016,1,167030.23285049,20,15000,1.5,6.8460443769454,1
Chhattisgarh,Raipur,22,387,2021,1,345642.72539767,1,1500000,1.5,6.3167786712784,1
Chhattisgarh,Rajnandgaon,22,388,1988,1,94871.792387788,50,0,1.0,5.4542583603891,1
Chhattisgarh,Rajnandgaon,22,388,1989,1,905209.24002345,780,0,1.0,6.9567489784143,1
Chhattisgarh,Rajnandgaon,22,388,1992,1,518125.27779756,40,2000,1.0,7.2459136977876,1
Chhattisgarh,Rajnandgaon,22,388,1994,2,2025996.664271296,643,800000,1.0,7.6772792647922,1
Chhattisgarh,Rajnandgaon,22,388,2000,1,36854.10296122,40,5000,1.0,5.0436070995396,1
Chhattisgarh,Rajnandgaon,22,388,2005,2,993646.6687805101,215,650000,1.0,7.1897694283678,1
Chhattisgarh,Rajnandgaon,22,388,2007,1,248438.85482793,29,50000,1.0,6.5413475543879,1
Chhattisgarh,Rajnandgaon,22,388,2008,1,464317.9956417001,2400,0,2.0,6.8709354986642,1
Chhattisgarh,Rajnandgaon,22,388,2013,1,152700.5014673,0,8000,1.0,6.0869304502705,1
Chhattisgarh,Rajnandgaon,22,388,2014,1,376261.49252047,42,0,1.5,6.9557010155946,1
Chhattisgarh,Rajnandgaon,22,388,2016,1,167030.23285049,20,15000,1.5,6.8460443769454,1
Chhattisgarh,Sukma,22,642,1986,1,107355.33281993,150,3000000,1.0,5.933913609651,1
Chhattisgarh,Sukma,22,642,1988,1,94871.792387788,50,0,1.0,5.4542583603891,1
Chhattisgarh,Sukma,22,642,1989,1,905209.24002345,780,0,1.0,6.9567489784143,1
Chhattisgarh,Sukma,22,642,1990,1,267344.39912722,430,470000,1.0,6.0291310813779,1
Chhattisgarh,Sukma,22,642,1991,1,599564.88825453,90,85000,1.0,6.5559874421319,1
Chhattisgarh,Sukma,22,642,1994,3,2247144.19401963,847,816000,1.0,7.6772792647922,1
Chhattisgarh,Sukma,22,642,1995,2,570876.40921351,238,522000,1.0,6.3337519666177,1
Chhattisgarh,Sukma,22,642,1997,2,465533.04904697894,38,20000,1.0,6.3634860780538,1
Chhattisgarh,Sukma,22,642,1998,1,194230.07599669,230,80000,1.0,6.5893464757574,1
Chhattisgarh,Sukma,22,642,2005,2,993646.6687805101,215,650000,1.0,7.1897694283678,1
Chhattisgarh,Sukma,22,642,2006,2,493644.12023148005,205,2000000,1.0,7.093902822695,1
Chhattisgarh,Sukma,22,642,2007,2,699003.2100814299,156,250000,1.0,6.7677001834385,1
Chhattisgarh,Sukma,22,642,2008,2,539805.9208224291,2474,0,2.0,6.8709354986642,1
Chhattisgarh,Sukma,22,642,2012,1,35689.540228074,0,2000,1.0,5.1546009445037,1
Chhattisgarh,Sukma,22,642,2014,1,376261.49252047,42,0,1.5,6.9557010155946,1
Chhattisgarh,Sukma,22,642,2016,1,137435.40460325,17,3000,1.5,6.7291632323494,1
Chhattisgarh,Sukma,22,642,2018,1,87682.569387647,7,300000,1.5,5.420034522303,1
Chhattisgarh,Sukma,22,642,2019,1,302736.26273672,25,112500,1.5,6.3561257086734,1
Chhattisgarh,Sukma,22,642,2022,1,155000.0,0,60000,1.5,6.1445742076096,1
Chhattisgarh,Surajpur,22,648,1986,1,507167.43901015,258,3040000,1.0,7.5312261660442,1
