state_name,district,latitude,longitude,elevation_m,slope_percent,terrain_class,terrain_data_source,stcode,dtcode,historical_flood_events,historical_flood_years,historical_fatalities,historical_displaced,historical_max_severity,historical_max_impact,historical_data_available
Telangana,Jagitial,18.822495000171507,78.91376706433523,262.0,0.5597403885257308,non_hilly,SRTM30m,36.0,681.0,16.0,15.0,2763.0,8348600.0,2.0,7.6772792647922,1
Telangana,Peddapalli,18.62375883664402,79.49462228122368,184.0,1.1865048634258015,non_hilly,SRTM30m,36.0,682.0,19.0,17.0,3018.0,10348600.0,2.0,7.6772792647922,1
Telangana,Rajanna Sircilla,18.4221291346974,78.76640851479007,365.0,0.7788530909302145,non_hilly,SRTM30m,36.0,683.0,17.0,15.0,2966.0,10334600.0,2.0,7.6772792647922,1
Telangana,Mancherial,18.97813449869358,79.52277372838985,188.0,0.9526863070564624,non_hilly,SRTM30m,36.0,684.0,20.0,17.0,3058.0,10353600.0,2.0,7.6772792647922,1
Telangana,Kamareddy,18.31228875915098,78.0555665624176,503.0,1.3054930751952922,non_hilly,SRTM30m,36.0,685.0,15.0,14.0,2787.0,7690100.0,2.0,7.6772792647922,1
Telangana,Hanumakonda,18.07177000046501,79.4461772571317,273.0,0.3153153153153153,non_hilly,SRTM30m,36.0,686.0,20.0,18.0,3825.0,10514600.0,2.0,7.6772792647922,1
Telangana,Jayashankar Bhupalapally,18.50959609537277,79.96127503441954,173.0,0.9603069641012716,non_hilly,SRTM30m,36.0,687.0,20.0,17.0,3058.0,10353600.0,2.0,7.6772792647922,1
Telangana,Mahabubabad,17.7040259999389,80.03322005085359,205.0,1.5712330267156298,non_hilly,SRTM30m,36.0,688.0,24.0,21.0,4055.0,10543600.0,2.0,7.6772792647922,1
Telangana,Jangoan,17.7475700006646,79.24131857928944,361.0,0.6105019366180542,non_hilly,SRTM30m,36.0,689.0,23.0,20.0,4005.0,10543600.0,2.0,7.6772792647922,1
Telangana,Bhadradri Kothagudem,17.716944662147654,80.5681018374253,160.0,1.3309375428376824,non_hilly,SRTM30m,36.0,690.0,26.0,20.0,6805.0,10710600.0,2.0,7.6772792647922,1
Telangana,Sangareddy,17.8556647678349,77.72035298361712,571.0,0.3920104366065312,non_hilly,SRTM30m,36.0,691.0,19.0,16.0,3588.0,8090100.0,2.0,7.6772792647922,1
Telangana,Siddipet,18.04667500042516,78.90670094814425,509.0,0.3873754224964484,non_hilly,SRTM30m,36.0,692.0,20.0,18.0,3607.0,10443600.0,2.0,7.6772792647922,1
Telangana,Wanaparthy,16.288821690806333,77.98425536718136,363.0,0.8289714567184645,non_hilly,SRTM30m,36.0,693.0,21.0,20.0,3794.0,7931100.0,2.0,7.6772792647922,1
Telangana,Nagarkurnool,16.42027980842601,78.65662766320676,464.0,0.7058443674972003,non_hilly,SRTM30m,36.0,694.0,24.0,20.0,4207.0,8517100.0,2.0,7.6772792647922,1
Telangana,Jogulamba Gadwal,16.096648128643956,77.73464549192302,364.0,0.6681129461144402,non_hilly,SRTM30m,36.0,695.0,21.0,19.0,3744.0,4931100.0,2.0,7.6772792647922,1
Telangana,Suryapet,17.080359591262294,79.7924717268082,154.0,0.673426747025945,non_hilly,SRTM30m,36.0,696.0,27.0,21.0,4437.0,10679600.0,2.0,7.6772792647922,1
Telangana,Yadadri Bhuvanagiri,17.431525001199915,79.085975475395,331.0,0.7887095256600196,non_hilly,SRTM30m,36.0,697.0,22.0,19.0,3931.0,10543600.0,2.0,7.6772792647922,1
Telangana,Vikarabad,17.25115412742968,77.73928527477476,510.0,0.6532254021217911,non_hilly,SRTM30m,36.0,698.0,17.0,15.0,3383.0,5086100.0,2.0,7.6772792647922,1
Telangana,Kumuram Bheem Asifabad,19.324966487701907,79.42850159064992,189.0,0.6633722398929219,non_hilly,SRTM30m,36.0,699.0,18.0,17.0,2731.0,5355600.0,1.5,7.6772792647922,1
Telangana,Medchal Malkajgiri,17.53405000024964,78.53230795989174,591.0,1.1386533709556843,non_hilly,SRTM30m,36.0,700.0,19.0,17.0,3800.0,10402100.0,2.0,7.6772792647922,1
Telangana,Mulugu,18.31325863428248,80.34424102757099,154.0,0.9969854598774454,non_hilly,SRTM30m,36.0,720.0,20.0,18.0,3320.0,10414600.0,2.0,7.6772792647922,1
Telangana,Narayanpet,16.687871181577634,77.61751996677006,423.0,1.0402962555469104,non_hilly,SRTM30m,36.0,721.0,17.0,15.0,3383.0,5086100.0,2.0,7.6772792647922,1
Uttarakhand,Almora,29.70264374771609,79.4326232567407,1134.0,8.469482944147618,non_hilly,SRTM30m,5.0,45.0,16.0,13.0,3653.0,5995358.0,2.0,7.8036502762015,1
Uttarakhand,Bageshwar,30.00883890462288,79.9280311918487,1795.0,24.39001385135245,non_hilly,SRTM30m,5.0,46.0,13.0,9.0,2634.0,2992563.0,2.0,7.7855937662664,1
Uttarakhand,Chamoli,30.50033155787555,79.61952067704064,1851.0,7.542060431604762,non_hilly,SRTM30m,5.0,47.0,15.0,11.0,2688.0,2993498.0,2.0,7.7855937662664,1
Uttarakhand,Champawat,29.23507490815985,80.10222705173607,1043.0,22.167530206915867,non_hilly,SRTM30m,5.0,48.0,13.0,10.0,2637.0,2993223.0,2.0,7.7855937662664,1
Uttarakhand,Dehradun,30.49756060813852,77.86293191687517,697.0,10.39041500142349,non_hilly,SRTM30m,5.0,49.0,23.0,17.0,5008.0,7560558.0,2.0,7.8036502762015,1
Uttarakhand,Haridwar,29.911283430221925,78.0086520396884,263.0,0.3438618927815606,non_hilly,SRTM30m,5.0,50.0,17.0,15.0,3863.0,6295358.0,2.0,7.8036502762015,1
Uttarakhand,Nainital,29.29503833603276,79.4162594394372,824.0,14.280118106412743,non_hilly,SRTM30m,5.0,51.0,19.0,16.0,3877.0,7295358.0,2.0,7.8036502762015,1
Uttarakhand,Pauri Garhwal,29.847357500783623,78.7070147143955,1084.0,23.39121401666891,non_hilly,SRTM30m,5.0,52.0,18.0,15.0,3863.0,6295358.0,2.0,7.8036502762015,1
Uttarakhand,Pithoragarh,30.12481240972884,80.47772490329876,5387.0,3.660306278089824,hilly,SRTM30m,5.0,53.0,14.0,10.0,2660.0,2992563.0,2.0,7.7855937662664,1
Uttarakhand,Rudra Prayag,30.49110386444508,79.03611829362461,2278.0,25.49687930310788,non_hilly,SRTM30m,5.0,54.0,13.0,11.0,2686.0,2993358.0,2.0,7.7855937662664,1
Uttarakhand,Tehri Garhwal,30.465629653611515,78.48394960148289,1709.0,25.90824862680647,non_hilly,SRTM30m,5.0,55.0,15.0,13.0,3646.0,5993358.0,2.0,7.8036502762015,1
Uttarakhand,Udam Singh Nagar,29.045758556089925,79.43388335411915,231.0,0.7371105959432885,non_hilly,SRTM30m,5.0,56.0,22.0,18.0,3928.0,7299418.0,2.0,7.8036502762015,1
Uttarakhand,Uttar Kashi,30.965148725470307,78.6342315703518,4494.0,9.28156122119252,hilly,SRTM30m,5.0,57.0,20.0,15.0,4053.0,6008558.0,2.0,7.8036502762015,1
Uttar Pradesh,Agra,27.07550431517351,77.89109193240543,171.0,0.2066445872114481,non_hilly,SRTM30m,9.0,118.0,21.0,17.0,5139.0,9856683.0,2.0,7.8036502762015,1
Uttar Pradesh,Aligarh,27.87556670797523,78.1357490744855,187.0,0.1351351351351351,non_hilly,SRTM30m,9.0,119.0,20.0,17.0,4421.0,7296683.0,2.0,7.8036502762015,1
Uttar Pradesh,Prayagraj,25.27930905363276,81.90356070399068,97.0,0.1029456764918995,non_hilly,SRTM30m,9.0,120.0,21.0,16.0,5127.0,9882683.0,2.0,7.8036502762015,1
Uttar Pradesh,Ambedkar Nagar,26.40457629889788,82.60657315629338,90.0,0.2350067165959832,non_hilly,SRTM30m,9.0,121.0,27.0,22.0,5499.0,10851883.0,2.0,7.8036502762015,1
Uttar Pradesh,Auraiya,26.6558278913632,79.51607225067536,141.0,0.1870968920611788,non_hilly,SRTM30m,9.0,122.0,19.0,16.0,4459.0,9036683.0,2.0,7.8036502762015,1
Uttar Pradesh,Azamgarh,26.02361760870231,83.02936002911619,81.0,0.1347857700444173,non_hilly,SRTM30m,9.0,123.0,26.0,21.0,5570.0,10178980.0,2.0,7.8036502762015,1
Uttar Pradesh,Baghpat,29.03751796150414,77.30626185131042,229.0,0.1789024362404481,non_hilly,SRTM30m,9.0,124.0,17.0,12.0,4392.0,7292683.0,2.0,7.8036502762015,1
Uttar Pradesh,Bahraich,27.731414409099507,81.49427945487821,124.0,0.5318104445190563,non_hilly,SRTM30m,9.0,125.0,24.0,20.0,5336.0,10539883.0,2.0,7.8036502762015,1
Uttar Pradesh,Ballia,25.874497213580582,84.12087187965025,66.0,0.1870061103681172,non_hilly,SRTM30m,9.0,126.0,31.0,25.0,5785.0,14411420.0,2.0,7.8036502762015,1
Uttar Pradesh,Balrampur,27.44768331230472,82.39568358257726,101.0,0.3102163438583968,non_hilly,SRTM30m,9.0,127.0,23.0,20.0,4867.0,10850823.0,2.0,7.8036502762015,1
Uttar Pradesh,Banda,25.4438606022312,80.55956696584724,125.0,0.3153153153153153,non_hilly,SRTM30m,9.0,128.0,21.0,16.0,5127.0,9882683.0,2.0,7.8036502762015,1
Uttar Pradesh,Barabanki,26.94213240329276,81.38567361722129,120.0,0.103292934554331,non_hilly,SRTM30m,9.0,129.0,26.0,22.0,5444.0,10555883.0,2.0,7.8036502762015,1
Uttar Pradesh,Bareilly,28.45830136564176,79.40471915847962,174.0,0.1364434831943568,non_hilly,SRTM30m,9.0,130.0,22.0,18.0,4706.0,10337283.0,2.0,7.8036502762015,1
Uttar Pradesh,Basti,26.83872497444947,82.53511113130764,92.0,0.2068952446078041,non_hilly,SRTM30m,9.0,131.0,25.0,22.0,5465.0,10851823.0,2.0,7.8036502762015,1
Uttar Pradesh,Bijnor,29.40695770696666,78.48240772066686,241.0,0.1127991231211334,non_hilly,SRTM30m,9.0,132.0,19.0,15.0,3876.0,6295418.0,2.0,7.8036502762015,1
Uttar Pradesh,Budaun,28.064970932222923,79.04384096144315,175.0,0.0,non_hilly,SRTM30m,9.0,133.0,22.0,19.0,5236.0,10488683.0,2.0,7.8036502762015,1
Uttar Pradesh,Bulandshahr,28.387444484359293,77.97437550126219,202.0,0.0512019355743534,non_hilly,SRTM30m,9.0,134.0,19.0,16.0,4421.0,7296683.0,2.0,7.8036502762015,1
Uttar Pradesh,Chandauli,25.12579941401688,83.24986192779629,80.0,0.2339720863853132,non_hilly,SRTM30m,9.0,135.0,21.0,18.0,4634.0,13498220.0,2.0,7.8036502762015,1
Uttar Pradesh,Chitrakoot,25.21722005287541,81.08760109861652,130.0,0.2306630766687532,non_hilly,SRTM30m,9.0,136.0,20.0,15.0,5127.0,9882683.0,2.0,7.8036502762015,1
Uttar Pradesh,Deoria,26.42393203521394,83.76422673408919,81.0,0.1006001992061833,non_hilly,SRTM30m,9.0,137.0,26.0,21.0,5733.0,14296420.0,2.0,7.8036502762015,1
Uttar Pradesh,Etah,27.555019502064468,78.59922872988683,172.0,0.1034297687787864,non_hilly,SRTM30m,9.0,138.0,22.0,19.0,5236.0,10488683.0,2.0,7.8036502762015,1
Uttar Pradesh,Etawah,26.715550593336616,79.09168713942415,148.0,0.25214147769573,non_hilly,SRTM30m,9.0,139.0,20.0,16.0,5076.0,9836683.0,2.0,7.8036502762015,1
Uttar Pradesh,Ayodhya,26.63860148055892,82.05814036926479,103.0,0.1577507707951074,non_hilly,SRTM30m,9.0,140.0,27.0,23.0,5509.0,10855883.0,2.0,7.8036502762015,1
Uttar Pradesh,Farrukhabad,27.436210962164587,79.48948380451634,153.0,0.3193738791505911,non_hilly,SRTM30m,9.0,141.0,22.0,19.0,5236.0,10488683.0,2.0,7.8036502762015,1
Uttar Pradesh,Fatehpur,25.83479623721236,80.91549422042696,111.0,0.3036419742850739,non_hilly,SRTM30m,9.0,142.0,20.0,17.0,4479.0,9037683.0,2.0,7.8036502762015,1
Uttar Pradesh,Firozabad,27.19418805160479,78.46051349831369,165.0,0.1766313355337548,non_hilly,SRTM30m,9.0,143.0,19.0,16.0,4459.0,9036683.0,2.0,7.8036502762015,1
Uttar Pradesh,Gautam Buddha Nagar,28.369705955292456,77.56394695114217,202.0,0.6401988304229752,non_hilly,SRTM30m,9.0,144.0,19.0,14.0,4977.0,7292683.0,2.0,7.8036502762015,1
Uttar Pradesh,Ghaziabad,28.767927453582924,77.46038775678466,220.0,0.3212171630613208,non_hilly,SRTM30m,9.0,145.0,17.0,12.0,4392.0,7292683.0,2.0,7.8036502762015,1
Uttar Pradesh,Ghazipur,25.60346053749257,83.50763663180416,72.0,0.1095855084193219,non_hilly,SRTM30m,9.0,146.0,26.0,22.0,5573.0,14265220.0,2.0,7.8036502762015,1
Uttar Pradesh,Gonda,27.110336464124345,81.92390786813169,104.0,0.2356112834269771,non_hilly,SRTM30m,9.0,147.0,26.0,23.0,5496.0,10855823.0,2.0,7.8036502762015,1
Uttar Pradesh,Gorakhpur,26.667359974172264,83.36422385674115,81.0,0.3024418542516261,non_hilly,SRTM30m,9.0,148.0,25.0,22.0,5550.0,11178920.0,2.0,7.8036502762015,1
Uttar Pradesh,Hamirpur,25.81981680503323,79.86637748085448,115.0,1.0476544912881438,non_hilly,SRTM30m,9.0,149.0,19.0,16.0,4459.0,9036683.0,2.0,7.8036502762015,1
Uttar Pradesh,Hardoi,27.337002353309902,80.09985284682546,141.0,0.4940106874736173,non_hilly,SRTM30m,9.0,150.0,23.0,19.0,5294.0,10489883.0,2.0,7.8036502762015,1
Uttar Pradesh,Jalaun,26.1044653162573,79.39352085208569,143.0,0.067418630980835,non_hilly,SRTM30m,9.0,151.0,20.0,16.0,5076.0,9836683.0,2.0,7.8036502762015,1
Uttar Pradesh,Jaunpur,25.79666699712517,82.48893926166707,81.0,0.1000618444459931,non_hilly,SRTM30m,9.0,152.0,25.0,21.0,5512.0,10177780.0,2.0,7.8036502762015,1
Uttar Pradesh,Jhansi,25.53016399834573,78.6527458271076,204.0,0.5342159335424004,non_hilly,SRTM30m,9.0,153.0,16.0,12.0,4191.0,9455577.0,2.0,7.8036502762015,1
Uttar Pradesh,Amroha,28.758217750616303,78.28358039765304,207.0,0.154148108075808,non_hilly,SRTM30m,9.0,154.0,19.0,16.0,4407.0,6296683.0,2.0,7.8036502762015,1
Uttar Pradesh,Kannauj,26.99877344070493,79.69276316683592,140.0,0.274957806067798,non_hilly,SRTM30m,9.0,155.0,22.0,19.0,5236.0,10488683.0,2.0,7.8036502762015,1
Uttar Pradesh,Kanpur Dehat,26.458565894611304,79.85482736235873,138.0,0.5111539738737809,non_hilly,SRTM30m,9.0,156.0,19.0,16.0,4459.0,9036683.0,2.0,7.8036502762015,1
Uttar Pradesh,Kanpur Nagar,26.44159054910463,80.26485389151989,131.0,0.2466777325765941,non_hilly,SRTM30m,9.0,157.0,19.0,16.0,4459.0,9036683.0,2.0,7.8036502762015,1
Uttar Pradesh,Kaushambi,25.53442261259781,81.44944455365246,106.0,0.1344791862497994,non_hilly,SRTM30m,9.0,158.0,19.0,16.0,4448.0,9033683.0,2.0,7.8036502762015,1
Uttar Pradesh,Kheri,28.183457851531458,80.71314551778426,150.0,0.2043673522661563,non_hilly,SRTM30m,9.0,159.0,25.0,21.0,5424.0,10554883.0,2.0,7.8036502762015,1
Uttar Pradesh,Kushi Nagar,26.924239019431766,83.8320348978958,90.0,0.2431045852293342,non_hilly,SRTM30m,9.0,160.0,25.0,20.0,5189.0,14510420.0,2.0,7.8036502762015,1
Uttar Pradesh,Lalitpur,24.700311190898343,78.51859920770217,356.0,0.5646929163210047,non_hilly,SRTM30m,9.0,161.0,8.0,7.0,1063.0,3954060.0,1.5,7.6772792647922,1
Uttar Pradesh,Lucknow,26.831236404786136,80.91744434717515,124.0,0.1514390856892854,non_hilly,SRTM30m,9.0,162.0,24.0,20.0,5314.0,10490883.0,2.0,7.8036502762015,1
Uttar Pradesh,Hathras,27.5724552300802,78.11162503711301,179.0,0.1690880145657904,non_hilly,SRTM30m,9.0,163.0,19.0,16.0,4215.0,6996683.0,2.0,7.8036502762015,1
Uttar Pradesh,Maharajganj,27.183728401961204,83.49179618192923,91.0,0.3544676297115062,non_hilly,SRTM30m,9.0,164.0,23.0,19.0,5025.0,11040823.0,2.0,7.8036502762015,1
Uttar Pradesh,Mahoba,25.359745444745727,79.70451053197725,173.0,0.3307012168649773,non_hilly,SRTM30m,9.0,165.0,16.0,12.0,4769.0,9410577.0,2.0,7.8036502762015,1
Uttar Pradesh,Mainpuri,27.20931787475651,79.06253994592986,157.0,0.1801801801801801,non_hilly,SRTM30m,9.0,166.0,22.0,19.0,5236.0,10488683.0,2.0,7.8036502762015,1
Uttar Pradesh,Mathura,27.600241103110854,77.58838044141501,185.0,0.3912955234872256,non_hilly,SRTM30m,9.0,167.0,20.0,15.0,4894.0,6824183.0,2.0,7.8036502762015,1
Uttar Pradesh,Mau,26.039009926878755,83.4986307334739,70.0,0.4614750542547812,non_hilly,SRTM30m,9.0,168.0,24.0,21.0,5534.0,10178920.0,2.0,7.8036502762015,1
Uttar Pradesh,Meerut,29.01412987773992,77.76530682774955,226.0,0.3219198245432703,non_hilly,SRTM30m,9.0,169.0,16.0,12.0,4522.0,7542683.0,2.0,7.8036502762015,1
Uttar Pradesh,Mirzapur,24.93167268323516,82.62806229468295,241.0,1.7145923879644074,non_hilly,SRTM30m,9.0,170.0,21.0,16.0,5127.0,9882683.0,2.0,7.8036502762015,1
Uttar Pradesh,Moradabad,28.879727967870227,78.78439863782489,193.0,0.045045045045045,non_hilly,SRTM30m,9.0,171.0,22.0,18.0,4476.0,7298218.0,2.0,7.8036502762015,1
Uttar Pradesh,Muzaffarnagar,29.44974225871912,77.74292853169634,247.0,0.1794417020493069,non_hilly,SRTM30m,9.0,172.0,18.0,15.0,4662.0,8067158.0,2.0,7.8036502762015,1
Uttar Pradesh,Pilibhit,28.4942638299873,80.10782628179233,182.0,0.2099048950062913,non_hilly,SRTM30m,9.0,173.0,24.0,19.0,4806.0,10388483.0,2.0,7.8036502762015,1
Uttar Pradesh,Pratapgarh,25.876672218670848,81.83180261088658,100.0,0.1097951603194851,non_hilly,SRTM30m,9.0,174.0,21.0,18.0,4550.0,10048683.0,2.0,7.8036502762015,1
Uttar Pradesh,Rae Bareli,26.20862426963012,81.21866454608254,110.0,0.5685663978535888,non_hilly,SRTM30m,9.0,175.0,24.0,20.0,5314.0,10490883.0,2.0,7.8036502762015,1
Uttar Pradesh,Rampur,28.79351246370353,79.18458712720457,187.0,0.0683448992619331,non_hilly,SRTM30m,9.0,176.0,22.0,18.0,4476.0,7298218.0,2.0,7.8036502762015,1
Uttar Pradesh,Saharanpur,29.985448327165848,77.50554572045829,283.0,0.1376033595866057,non_hilly,SRTM30m,9.0,177.0,19.0,15.0,4741.0,8082758.0,2.0,7.8036502762015,1
Uttar Pradesh,Sant Kabeer Nagar,26.7550416881505,83.03988830258768,82.0,0.2702702702702703,non_hilly,SRTM30m,9.0,178.0,25.0,22.0,5465.0,10851823.0,2.0,7.8036502762015,1
Uttar Pradesh,Bhadohi,25.357344174113585,82.50034322560958,87.0,0.2059224350049155,non_hilly,SRTM30m,9.0,179.0,19.0,16.0,4448.0,9033683.0,2.0,7.8036502762015,1
Uttar Pradesh,Shahjahanpur,27.91288448307091,79.7476579519969,152.0,0.1801801801801801,non_hilly,SRTM30m,9.0,180.0,23.0,19.0,5294.0,10489883.0,2.0,7.8036502762015,1
Uttar Pradesh,Shravasti,27.678619891799244,81.8929720316789,121.0,0.1034579648988619,non_hilly,SRTM30m,9.0,181.0,22.0,19.0,4253.0,10687823.0,2.0,7.8036502762015,1
West Bengal,Dinajpur Uttar,25.871239903304925,87.96334810274564,42.0,0.2693787180878169,non_hilly,SRTM30m,19.0,311.0,24.0,16.0,5968.0,52935123.0,2.0,7.8036502762015,1
West Bengal,Hooghly,22.90869080587081,88.01097455433043,19.0,0.1534660362397489,non_hilly,SRTM30m,19.0,312.0,20.0,15.0,16178.0,45833817.0,2.0,7.8036502762015,1
West Bengal,Howrah,22.49989852575684,88.03694274831486,4.0,0.1866603356670072,non_hilly,SRTM30m,19.0,313.0,20.0,15.0,6449.0,36091317.0,2.0,7.8036502762015,1
West Bengal,Jalpaiguri,26.626519749702744,88.73084186792494,90.0,0.2207735591681399,non_hilly,SRTM30m,19.0,314.0,14.0,10.0,3758.0,43761611.0,2.0,7.5312261660442,1
West Bengal,Kolkata,22.542077940188143,88.35135425855606,12.0,0.1436667673163213,non_hilly,SRTM30m,19.0,315.0,17.0,13.0,6025.0,35758817.0,2.0,7.8036502762015,1
West Bengal,Maldah,25.09666357971449,88.11272679844473,30.0,0.283046743080457,non_hilly,SRTM30m,19.0,316.0,21.0,16.0,5659.0,39110123.0,2.0,7.8036502762015,1
West Bengal,Medinipur East,22.10255532446467,87.90915123997507,6.0,0.143614774049628,non_hilly,SRTM30m,19.0,317.0,22.0,17.0,16252.0,46151317.0,2.0,7.8036502762015,1
West Bengal,Medinipur West,22.35957089590417,87.41053208066228,25.0,0.3667536221349995,non_hilly,SRTM30m,19.0,318.0,26.0,20.0,17377.0,46658317.0,2.0,7.8036502762015,1
West Bengal,Murshidabad,24.29147692178723,88.37295062680874,24.0,0.1438884712355323,non_hilly,SRTM30m,19.0,319.0,18.0,14.0,7479.0,38025017.0,2.0,7.8036502762015,1
West Bengal,Nadia,23.485204171322376,88.55721840771179,17.0,0.1351351351351351,non_hilly,SRTM30m,19.0,320.0,18.0,12.0,6620.0,35868817.0,2.0,7.8036502762015,1
West Bengal,Purulia,23.20185821762064,86.32248660231207,274.0,0.5639790849570082,non_hilly,SRTM30m,19.0,321.0,21.0,15.0,17395.0,47879317.0,2.0,7.8036502762015,1
West Bengal,Alipurduar,26.62959844968537,89.4478295680746,93.0,0.892170848363174,non_hilly,SRTM30m,19.0,664.0,16.0,10.0,2111.0,17759611.0,2.0,7.1773904313439,1
West Bengal,Kalimpong,27.026137798611337,88.6447116710479,1441.0,23.661598772869425,non_hilly,SRTM30m,19.0,702.0,10.0,7.0,1712.0,14611611.0,2.0,7.1773904313439,1
West Bengal,Jhargram,22.33157473340332,86.99354275772322,61.0,1.201455464436316,non_hilly,SRTM30m,19.0,703.0,30.0,22.0,17761.0,55156817.0,2.0,7.8036502762015,1
West Bengal,Paschim Bardhaman,23.643096942482423,87.16375558835648,88.0,0.9495732435205194,non_hilly,SRTM30m,19.0,704.0,23.0,16.0,17611.0,50025017.0,2.0,7.8036502762015,1
Jammu & Kashmir,Mirpur,33.2320761965823,73.82131579962783,380.0,3.9437698383955313,non_hilly,SRTM30m,1.0,999.0,10.0,9.0,7596.0,2631022.0,2.0,7.7855937662664,1
Jammu & Kashmir,Muzaffarabad,34.54157019283275,73.68395449703658,3545.0,33.240698958146474,hilly,SRTM30m,1.0,999.0,6.0,6.0,1055.0,1302180.0,2.0,7.7855937662664,1
Maharashtra,Mumbai,18.97117845312565,72.8266485109371,6.0,0.210754932343081,non_hilly,SRTM30m,27.0,482.0,10.0,10.0,2830.0,1288000.0,2.0,7.6772792647922,1
